period,roc_year,year,month,area,sex,age,population,age_scope
109年 6月,109,2020,6.0,新竹縣,男,0,2250,single age
109年 6月,109,2020,6.0,新竹縣,女,0,2169,single age
109年 6月,109,2020,6.0,苗栗縣,性別總計,0,2796,single age
109年 6月,109,2020,6.0,苗栗縣,男,0,1476,single age
109年 6月,109,2020,6.0,苗栗縣,女,0,1320,single age
109年 6月,109,2020,6.0,彰化縣,性別總計,0,10966,single age
109年 6月,109,2020,6.0,彰化縣,男,0,5737,single age
109年 6月,109,2020,6.0,彰化縣,女,0,5229,single age
109年 6月,109,2020,6.0,南投縣,性別總計,0,2961,single age
109年 6月,109,2020,6.0,南投縣,男,0,1558,single age
109年 6月,109,2020,6.0,南投縣,女,0,1403,single age
109年 6月,109,2020,6.0,雲林縣,性別總計,0,3980,single age
109年 6月,109,2020,6.0,雲林縣,男,0,2051,single age
109年 6月,109,2020,6.0,雲林縣,女,0,1929,single age
109年 6月,109,2020,6.0,嘉義縣,性別總計,0,2725,single age
109年 6月,109,2020,6.0,嘉義縣,男,0,1395,single age
109年 6月,109,2020,6.0,嘉義縣,女,0,1330,single age
109年 6月,109,2020,6.0,屏東縣,性別總計,0,4454,single age
109年 6月,109,2020,6.0,屏東縣,男,0,2343,single age
109年 6月,109,2020,6.0,屏東縣,女,0,2111,single age
109年 6月,109,2020,6.0,臺東縣,性別總計,0,1374,single age
109年 6月,109,2020,6.0,臺東縣,男,0,732,single age
109年 6月,109,2020,6.0,臺東縣,女,0,642,single age
109年 6月,109,2020,6.0,花蓮縣,性別總計,0,2106,single age
109年 6月,109,2020,6.0,花蓮縣,男,0,1099,single age
109年 6月,109,2020,6.0,花蓮縣,女,0,1007,single age
109年 6月,109,2020,6.0,澎湖縣,性別總計,0,915,single age
109年 6月,109,2020,6.0,澎湖縣,男,0,445,single age
109年 6月,109,2020,6.0,澎湖縣,女,0,470,single age
109年 6月,109,2020,6.0,基隆市,性別總計,0,1940,single age
109年 6月,109,2020,6.0,基隆市,男,0,1002,single age
109年 6月,109,2020,6.0,基隆市,女,0,938,single age
109年 6月,109,2020,6.0,新竹市,性別總計,0,3704,single age
109年 6月,109,2020,6.0,新竹市,男,0,1962,single age
109年 6月,109,2020,6.0,新竹市,女,0,1742,single age
109年 6月,109,2020,6.0,嘉義市,性別總計,0,1480,single age
109年 6月,109,2020,6.0,嘉義市,男,0,750,single age
109年 6月,109,2020,6.0,嘉義市,女,0,730,single age
109年 6月,109,2020,6.0,金門縣,性別總計,0,1008,single age
109年 6月,109,2020,6.0,金門縣,男,0,509,single age
109年 6月,109,2020,6.0,金門縣,女,0,499,single age
109年 6月,109,2020,6.0,連江縣,性別總計,0,127,single age
109年 6月,109,2020,6.0,連江縣,男,0,67,single age
109年 6月,109,2020,6.0,連江縣,女,0,60,single age
109年 7月,109,2020,7.0,區域別總計,性別總計,0,160288,single age
109年 7月,109,2020,7.0,區域別總計,男,0,83123,single age
109年 7月,109,2020,7.0,區域別總計,女,0,77165,single age
109年 7月,109,2020,7.0,新北市,性別總計,0,26128,single age
109年 7月,109,2020,7.0,新北市,男,0,13563,single age
109年 7月,109,2020,7.0,新北市,女,0,12565,single age
109年 7月,109,2020,7.0,臺北市,性別總計,0,18657,single age
109年 7月,109,2020,7.0,臺北市,男,0,9726,single age
109年 7月,109,2020,7.0,臺北市,女,0,8931,single age
109年 7月,109,2020,7.0,桃園市,性別總計,0,20337,single age
109年 7月,109,2020,7.0,桃園市,男,0,10484,single age
109年 7月,109,2020,7.0,桃園市,女,0,9853,single age
109年 7月,109,2020,7.0,臺中市,性別總計,0,19581,single age
109年 7月,109,2020,7.0,臺中市,男,0,10112,single age
109年 7月,109,2020,7.0,臺中市,女,0,9469,single age
109年 7月,109,2020,7.0,臺南市,性別總計,0,10839,single age
109年 7月,109,2020,7.0,臺南市,男,0,5658,single age
109年 7月,109,2020,7.0,臺南市,女,0,5181,single age
109年 7月,109,2020,7.0,高雄市,性別總計,0,17685,single age
109年 7月,109,2020,7.0,高雄市,男,0,9140,single age
109年 7月,109,2020,7.0,高雄市,女,0,8545,single age
109年 7月,109,2020,7.0,宜蘭縣,性別總計,0,2744,single age
109年 7月,109,2020,7.0,宜蘭縣,男,0,1376,single age
109年 7月,109,2020,7.0,宜蘭縣,女,0,1368,single age
109年 7月,109,2020,7.0,新竹縣,性別總計,0,4388,single age
109年 7月,109,2020,7.0,新竹縣,男,0,2249,single age
109年 7月,109,2020,7.0,新竹縣,女,0,2139,single age
109年 7月,109,2020,7.0,苗栗縣,性別總計,0,2743,single age
109年 7月,109,2020,7.0,苗栗縣,男,0,1428,single age
109年 7月,109,2020,7.0,苗栗縣,女,0,1315,single age
109年 7月,109,2020,7.0,彰化縣,性別總計,0,10806,single age
109年 7月,109,2020,7.0,彰化縣,男,0,5674,single age
109年 7月,109,2020,7.0,彰化縣,女,0,5132,single age
109年 7月,109,2020,7.0,南投縣,性別總計,0,2900,single age
109年 7月,109,2020,7.0,南投縣,男,0,1519,single age
109年 7月,109,2020,7.0,南投縣,女,0,1381,single age
109年 7月,109,2020,7.0,雲林縣,性別總計,0,3927,single age
109年 7月,109,2020,7.0,雲林縣,男,0,2024,single age
109年 7月,109,2020,7.0,雲林縣,女,0,1903,single age
109年 7月,109,2020,7.0,嘉義縣,性別總計,0,2733,single age
109年 7月,109,2020,7.0,嘉義縣,男,0,1419,single age
109年 7月,109,2020,7.0,嘉義縣,女,0,1314,single age
109年 7月,109,2020,7.0,屏東縣,性別總計,0,4375,single age
109年 7月,109,2020,7.0,屏東縣,男,0,2322,single age
109年 7月,109,2020,7.0,屏東縣,女,0,2053,single age
109年 7月,109,2020,7.0,臺東縣,性別總計,0,1347,single age
109年 7月,109,2020,7.0,臺東縣,男,0,710,single age
109年 7月,109,2020,7.0,臺東縣,女,0,637,single age
109年 7月,109,2020,7.0,花蓮縣,性別總計,0,2126,single age
109年 7月,109,2020,7.0,花蓮縣,男,0,1115,single age
109年 7月,109,2020,7.0,花蓮縣,女,0,1011,single age
109年 7月,109,2020,7.0,澎湖縣,性別總計,0,898,single age
109年 7月,109,2020,7.0,澎湖縣,男,0,436,single age
109年 7月,109,2020,7.0,澎湖縣,女,0,462,single age
109年 7月,109,2020,7.0,基隆市,性別總計,0,1913,single age
109年 7月,109,2020,7.0,基隆市,男,0,981,single age
109年 7月,109,2020,7.0,基隆市,女,0,932,single age
109年 7月,109,2020,7.0,新竹市,性別總計,0,3638,single age
109年 7月,109,2020,7.0,新竹市,男,0,1921,single age
109年 7月,109,2020,7.0,新竹市,女,0,1717,single age
109年 7月,109,2020,7.0,嘉義市,性別總計,0,1436,single age
109年 7月,109,2020,7.0,嘉義市,男,0,712,single age
109年 7月,109,2020,7.0,嘉義市,女,0,724,single age
109年 7月,109,2020,7.0,金門縣,性別總計,0,969,single age
109年 7月,109,2020,7.0,金門縣,男,0,492,single age
109年 7月,109,2020,7.0,金門縣,女,0,477,single age
109年 7月,109,2020,7.0,連江縣,性別總計,0,118,single age
109年 7月,109,2020,7.0,連江縣,男,0,62,single age
109年 7月,109,2020,7.0,連江縣,女,0,56,single age
109年 8月,109,2020,8.0,區域別總計,性別總計,0,158169,single age
109年 8月,109,2020,8.0,區域別總計,男,0,82042,single age
109年 8月,109,2020,8.0,區域別總計,女,0,76127,single age
109年 8月,109,2020,8.0,新北市,性別總計,0,25702,single age
109年 8月,109,2020,8.0,新北市,男,0,13315,single age
109年 8月,109,2020,8.0,新北市,女,0,12387,single age
109年 8月,109,2020,8.0,臺北市,性別總計,0,18315,single age
109年 8月,109,2020,8.0,臺北市,男,0,9573,single age
109年 8月,109,2020,8.0,臺北市,女,0,8742,single age
109年 8月,109,2020,8.0,桃園市,性別總計,0,20113,single age
109年 8月,109,2020,8.0,桃園市,男,0,10333,single age
109年 8月,109,2020,8.0,桃園市,女,0,9780,single age
109年 8月,109,2020,8.0,臺中市,性別總計,0,19245,single age
109年 8月,109,2020,8.0,臺中市,男,0,9972,single age
109年 8月,109,2020,8.0,臺中市,女,0,9273,single age
109年 8月,109,2020,8.0,臺南市,性別總計,0,10634,single age
109年 8月,109,2020,8.0,臺南市,男,0,5545,single age
109年 8月,109,2020,8.0,臺南市,女,0,5089,single age
109年 8月,109,2020,8.0,高雄市,性別總計,0,17503,single age
109年 8月,109,2020,8.0,高雄市,男,0,9054,single age
109年 8月,109,2020,8.0,高雄市,女,0,8449,single age
109年 8月,109,2020,8.0,宜蘭縣,性別總計,0,2702,single age
109年 8月,109,2020,8.0,宜蘭縣,男,0,1353,single age
109年 8月,109,2020,8.0,宜蘭縣,女,0,1349,single age
109年 8月,109,2020,8.0,新竹縣,性別總計,0,4371,single age
109年 8月,109,2020,8.0,新竹縣,男,0,2252,single age
109年 8月,109,2020,8.0,新竹縣,女,0,2119,single age
109年 8月,109,2020,8.0,苗栗縣,性別總計,0,2787,single age
109年 8月,109,2020,8.0,苗栗縣,男,0,1463,single age
109年 8月,109,2020,8.0,苗栗縣,女,0,1324,single age
109年 8月,109,2020,8.0,彰化縣,性別總計,0,10728,single age
109年 8月,109,2020,8.0,彰化縣,男,0,5630,single age
109年 8月,109,2020,8.0,彰化縣,女,0,5098,single age
109年 8月,109,2020,8.0,南投縣,性別總計,0,2900,single age
109年 8月,109,2020,8.0,南投縣,男,0,1519,single age
109年 8月,109,2020,8.0,南投縣,女,0,1381,single age
109年 8月,109,2020,8.0,雲林縣,性別總計,0,3875,single age
109年 8月,109,2020,8.0,雲林縣,男,0,1986,single age
109年 8月,109,2020,8.0,雲林縣,女,0,1889,single age
109年 8月,109,2020,8.0,嘉義縣,性別總計,0,2731,single age
109年 8月,109,2020,8.0,嘉義縣,男,0,1423,single age
109年 8月,109,2020,8.0,嘉義縣,女,0,1308,single age
109年 8月,109,2020,8.0,屏東縣,性別總計,0,4292,single age
109年 8月,109,2020,8.0,屏東縣,男,0,2281,single age
109年 8月,109,2020,8.0,屏東縣,女,0,2011,single age
109年 8月,109,2020,8.0,臺東縣,性別總計,0,1334,single age
109年 8月,109,2020,8.0,臺東縣,男,0,694,single age
109年 8月,109,2020,8.0,臺東縣,女,0,640,single age
109年 8月,109,2020,8.0,花蓮縣,性別總計,0,2095,single age
109年 8月,109,2020,8.0,花蓮縣,男,0,1091,single age
109年 8月,109,2020,8.0,花蓮縣,女,0,1004,single age
109年 8月,109,2020,8.0,澎湖縣,性別總計,0,902,single age
109年 8月,109,2020,8.0,澎湖縣,男,0,450,single age
109年 8月,109,2020,8.0,澎湖縣,女,0,452,single age
109年 8月,109,2020,8.0,基隆市,性別總計,0,1855,single age
109年 8月,109,2020,8.0,基隆市,男,0,934,single age
109年 8月,109,2020,8.0,基隆市,女,0,921,single age
109年 8月,109,2020,8.0,新竹市,性別總計,0,3630,single age
109年 8月,109,2020,8.0,新竹市,男,0,1933,single age
109年 8月,109,2020,8.0,新竹市,女,0,1697,single age
109年 8月,109,2020,8.0,嘉義市,性別總計,0,1416,single age
109年 8月,109,2020,8.0,嘉義市,男,0,711,single age
109年 8月,109,2020,8.0,嘉義市,女,0,705,single age
109年 8月,109,2020,8.0,金門縣,性別總計,0,932,single age
109年 8月,109,2020,8.0,金門縣,男,0,469,single age
109年 8月,109,2020,8.0,金門縣,女,0,463,single age
109年 8月,109,2020,8.0,連江縣,性別總計,0,107,single age
109年 8月,109,2020,8.0,連江縣,男,0,61,single age
109年 8月,109,2020,8.0,連江縣,女,0,46,single age
109年 9月,109,2020,9.0,區域別總計,性別總計,0,157086,single age
109年 9月,109,2020,9.0,區域別總計,男,0,81661,single age
109年 9月,109,2020,9.0,區域別總計,女,0,75425,single age
109年 9月,109,2020,9.0,新北市,性別總計,0,25434,single age
109年 9月,109,2020,9.0,新北市,男,0,13160,single age
109年 9月,109,2020,9.0,新北市,女,0,12274,single age
109年 9月,109,2020,9.0,臺北市,性別總計,0,18058,single age
109年 9月,109,2020,9.0,臺北市,男,0,9473,single age
109年 9月,109,2020,9.0,臺北市,女,0,8585,single age
109年 9月,109,2020,9.0,桃園市,性別總計,0,20024,single age
109年 9月,109,2020,9.0,桃園市,男,0,10345,single age
109年 9月,109,2020,9.0,桃園市,女,0,9679,single age
109年 9月,109,2020,9.0,臺中市,性別總計,0,19108,single age
109年 9月,109,2020,9.0,臺中市,男,0,9937,single age
109年 9月,109,2020,9.0,臺中市,女,0,9171,single age
109年 9月,109,2020,9.0,臺南市,性別總計,0,10566,single age
109年 9月,109,2020,9.0,臺南市,男,0,5520,single age
109年 9月,109,2020,9.0,臺南市,女,0,5046,single age
109年 9月,109,2020,9.0,高雄市,性別總計,0,17567,single age
109年 9月,109,2020,9.0,高雄市,男,0,9121,single age
109年 9月,109,2020,9.0,高雄市,女,0,8446,single age
109年 9月,109,2020,9.0,宜蘭縣,性別總計,0,2680,single age
109年 9月,109,2020,9.0,宜蘭縣,男,0,1347,single age
109年 9月,109,2020,9.0,宜蘭縣,女,0,1333,single age
109年 9月,109,2020,9.0,新竹縣,性別總計,0,4351,single age
109年 9月,109,2020,9.0,新竹縣,男,0,2222,single age
109年 9月,109,2020,9.0,新竹縣,女,0,2129,single age
109年 9月,109,2020,9.0,苗栗縣,性別總計,0,2745,single age
109年 9月,109,2020,9.0,苗栗縣,男,0,1438,single age
109年 9月,109,2020,9.0,苗栗縣,女,0,1307,single age
109年 9月,109,2020,9.0,彰化縣,性別總計,0,10621,single age
109年 9月,109,2020,9.0,彰化縣,男,0,5614,single age
109年 9月,109,2020,9.0,彰化縣,女,0,5007,single age
109年 9月,109,2020,9.0,南投縣,性別總計,0,2870,single age
109年 9月,109,2020,9.0,南投縣,男,0,1504,single age
109年 9月,109,2020,9.0,南投縣,女,0,1366,single age
109年 9月,109,2020,9.0,雲林縣,性別總計,0,3903,single age
109年 9月,109,2020,9.0,雲林縣,男,0,1993,single age
109年 9月,109,2020,9.0,雲林縣,女,0,1910,single age
109年 9月,109,2020,9.0,嘉義縣,性別總計,0,2693,single age
109年 9月,109,2020,9.0,嘉義縣,男,0,1402,single age
109年 9月,109,2020,9.0,嘉義縣,女,0,1291,single age
109年 9月,109,2020,9.0,屏東縣,性別總計,0,4265,single age
109年 9月,109,2020,9.0,屏東縣,男,0,2261,single age
109年 9月,109,2020,9.0,屏東縣,女,0,2004,single age
109年 9月,109,2020,9.0,臺東縣,性別總計,0,1309,single age
109年 9月,109,2020,9.0,臺東縣,男,0,679,single age
109年 9月,109,2020,9.0,臺東縣,女,0,630,single age
109年 9月,109,2020,9.0,花蓮縣,性別總計,0,2106,single age
109年 9月,109,2020,9.0,花蓮縣,男,0,1108,single age
109年 9月,109,2020,9.0,花蓮縣,女,0,998,single age
109年 9月,109,2020,9.0,澎湖縣,性別總計,0,885,single age
109年 9月,109,2020,9.0,澎湖縣,男,0,450,single age
109年 9月,109,2020,9.0,澎湖縣,女,0,435,single age
109年 9月,109,2020,9.0,基隆市,性別總計,0,1892,single age
109年 9月,109,2020,9.0,基隆市,男,0,942,single age
109年 9月,109,2020,9.0,基隆市,女,0,950,single age
109年 9月,109,2020,9.0,新竹市,性別總計,0,3588,single age
109年 9月,109,2020,9.0,新竹市,男,0,1901,single age
109年 9月,109,2020,9.0,新竹市,女,0,1687,single age
109年 9月,109,2020,9.0,嘉義市,性別總計,0,1389,single age
109年 9月,109,2020,9.0,嘉義市,男,0,719,single age
109年 9月,109,2020,9.0,嘉義市,女,0,670,single age
109年 9月,109,2020,9.0,金門縣,性別總計,0,925,single age
109年 9月,109,2020,9.0,金門縣,男,0,467,single age
109年 9月,109,2020,9.0,金門縣,女,0,458,single age
109年 9月,109,2020,9.0,連江縣,性別總計,0,107,single age
109年 9月,109,2020,9.0,連江縣,男,0,58,single age
109年 9月,109,2020,9.0,連江縣,女,0,49,single age
109年 10月,109,2020,10.0,區域別總計,性別總計,0,155097,single age
109年 10月,109,2020,10.0,區域別總計,男,0,80453,single age
109年 10月,109,2020,10.0,區域別總計,女,0,74644,single age
109年 10月,109,2020,10.0,新北市,性別總計,0,25047,single age
109年 10月,109,2020,10.0,新北市,男,0,12893,single age
109年 10月,109,2020,10.0,新北市,女,0,12154,single age
109年 10月,109,2020,10.0,臺北市,性別總計,0,17645,single age
109年 10月,109,2020,10.0,臺北市,男,0,9247,single age
109年 10月,109,2020,10.0,臺北市,女,0,8398,single age
109年 10月,109,2020,10.0,桃園市,性別總計,0,19790,single age
109年 10月,109,2020,10.0,桃園市,男,0,10171,single age
109年 10月,109,2020,10.0,桃園市,女,0,9619,single age
109年 10月,109,2020,10.0,臺中市,性別總計,0,18893,single age
109年 10月,109,2020,10.0,臺中市,男,0,9744,single age
109年 10月,109,2020,10.0,臺中市,女,0,9149,single age
109年 10月,109,2020,10.0,臺南市,性別總計,0,10359,single age
109年 10月,109,2020,10.0,臺南市,男,0,5422,single age
109年 10月,109,2020,10.0,臺南市,女,0,4937,single age
109年 10月,109,2020,10.0,高雄市,性別總計,0,17501,single age
109年 10月,109,2020,10.0,高雄市,男,0,9095,single age
109年 10月,109,2020,10.0,高雄市,女,0,8406,single age
109年 10月,109,2020,10.0,宜蘭縣,性別總計,0,2674,single age
109年 10月,109,2020,10.0,宜蘭縣,男,0,1348,single age
109年 10月,109,2020,10.0,宜蘭縣,女,0,1326,single age
109年 10月,109,2020,10.0,新竹縣,性別總計,0,4282,single age
109年 10月,109,2020,10.0,新竹縣,男,0,2202,single age
109年 10月,109,2020,10.0,新竹縣,女,0,2080,single age
109年 10月,109,2020,10.0,苗栗縣,性別總計,0,2723,single age
109年 10月,109,2020,10.0,苗栗縣,男,0,1427,single age
109年 10月,109,2020,10.0,苗栗縣,女,0,1296,single age
109年 10月,109,2020,10.0,彰化縣,性別總計,0,10560,single age
109年 10月,109,2020,10.0,彰化縣,男,0,5558,single age
109年 10月,109,2020,10.0,彰化縣,女,0,5002,single age
109年 10月,109,2020,10.0,南投縣,性別總計,0,2862,single age
109年 10月,109,2020,10.0,南投縣,男,0,1511,single age
109年 10月,109,2020,10.0,南投縣,女,0,1351,single age
109年 10月,109,2020,10.0,雲林縣,性別總計,0,3827,single age
109年 10月,109,2020,10.0,雲林縣,男,0,1973,single age
109年 10月,109,2020,10.0,雲林縣,女,0,1854,single age
109年 10月,109,2020,10.0,嘉義縣,性別總計,0,2685,single age
109年 10月,109,2020,10.0,嘉義縣,男,0,1377,single age
109年 10月,109,2020,10.0,嘉義縣,女,0,1308,single age
109年 10月,109,2020,10.0,屏東縣,性別總計,0,4207,single age
109年 10月,109,2020,10.0,屏東縣,男,0,2228,single age
109年 10月,109,2020,10.0,屏東縣,女,0,1979,single age
109年 10月,109,2020,10.0,臺東縣,性別總計,0,1287,single age
109年 10月,109,2020,10.0,臺東縣,男,0,667,single age
109年 10月,109,2020,10.0,臺東縣,女,0,620,single age
109年 10月,109,2020,10.0,花蓮縣,性別總計,0,2039,single age
109年 10月,109,2020,10.0,花蓮縣,男,0,1078,single age
109年 10月,109,2020,10.0,花蓮縣,女,0,961,single age
109年 10月,109,2020,10.0,澎湖縣,性別總計,0,904,single age
