workplace_id,workplace_name,workplace_district,workplace_lat,workplace_lon,preference_mode,rank,candidate_name,district,lat,lon,rent,official_median_rent,commute_minutes,transfer_count,rent_saving_vs_neihu,preference_cost,preference_score,normalized_rent,normalized_commute,rent_weight,commute_weight,is_pareto_efficient,dominated_by,route_summary,livability_index,food_count,shopping_count,recreation_count,culture_count,medical_count,total_poi_count,normalized_livability,livability_cost,livability_weight
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,平衡型,3,三重站,三重區,25.05571,121.48422,15000,15000,15.0,0,4500,0.5648148148148149,0.4351851851851851,0.8333333333333334,0.29629629629629634,0.5,0.5,True,,MRT 桃園機場捷運線 (三重站->台北車站),,,,,,,,,,
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,平衡型,4,樹林車站,樹林區,24.99123,121.42442,13000,13000,17.8,0,6500,0.5709876543209877,0.42901234567901225,0.5,0.6419753086419755,0.5,0.5,True,,TRA 員林-臺東 (樹林->臺北),,,,,,,,,,
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,通勤型,1,板橋站,板橋區,25.014098,121.462671,16000,16000,12.6,0,3500,0.3,0.7,1.0,0.0,0.3,0.7,True,,HSR 台中-南港 (板橋->台北),,,,,,,,,,
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,通勤型,2,三重站,三重區,25.05571,121.48422,15000,15000,15.0,0,4500,0.45740740740740743,0.5425925925925925,0.8333333333333334,0.29629629629629634,0.3,0.7,True,,MRT 桃園機場捷運線 (三重站->台北車站),,,,,,,,,,
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,通勤型,3,樹林車站,樹林區,24.99123,121.42442,13000,13000,17.8,0,6500,0.5993827160493828,0.40061728395061724,0.5,0.6419753086419755,0.3,0.7,True,,TRA 員林-臺東 (樹林->臺北),,,,,,,,,,
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,通勤型,4,泰山站,泰山區,25.05321,121.43943,10000,10000,20.7,0,9500,0.7,0.30000000000000004,0.0,1.0,0.3,0.7,True,,MRT 桃園機場捷運線 (泰山站->台北車站),,,,,,,,,,
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,生活品質型,1,板橋站,板橋區,25.014098,121.462671,16000,16000,12.6,0,3500,0.14117647058823532,0.8588235294117647,0.7058823529411765,0.0,0.2,0.2,True,,HSR 台中-南港 (板橋->台北),0.8019162575013639,193.0,57.0,59.0,10.0,19.0,338.0,1.0,0.0,0.6
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,生活品質型,2,樹林車站,樹林區,24.99123,121.42442,13000,13000,17.8,0,6500,0.23329413877215732,0.7667058612278427,0.35294117647058826,0.1329923273657289,0.2,0.2,True,,TRA 員林-臺東 (樹林->臺北),0.6267424907295398,198.0,42.0,23.0,9.0,33.0,305.0,0.7731542699918436,0.22684573000815644,0.6
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,生活品質型,3,大坪林站,新店區,24.98272,121.54134,15500,15500,25.4,1,4000,0.260756616257007,0.739243383742993,0.6470588235294118,0.3273657289002557,0.2,0.2,False,三重站; 樹林車站; 頂溪站; 泰山站; 汐止車站; 鶯歌車站; 土城站,MRT 松山新店線 (大坪林->中正紀念堂) | MRT 淡水信義線 (中正紀念堂->台北車站),0.7171376811594202,256.0,49.0,34.0,4.0,48.0,391.0,0.8902138237148775,0.10978617628512255,0.6
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,生活品質型,4,三峽北大特區,三峽區,24.94489,121.37368,10000,10000,51.7,1,9500,0.3944378982821689,0.6055621017178311,0.0,1.0,0.2,0.2,False,泰山站; 淡水站,Bus 916 (臺北大學正門->捷運永寧站) | MRT 板南線 (永寧->台北車站),0.5516696909319481,157.0,39.0,52.0,6.0,11.0,265.0,0.6759368361963852,0.3240631638036148,0.6
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,生活品質型,5,景安站,中和區,24.99392,121.505114,15000,15000,28.9,0,4500,0.3962104440153157,0.6037895559846843,0.5882352941176471,0.41687979539641934,0.2,0.2,False,三重站; 樹林車站; 頂溪站; 泰山站; 汐止車站; 鶯歌車站; 土城站,Bus 202區 (捷運景安站(景平路)->臺北車站(忠孝)),0.5507050293729294,137.0,62.0,23.0,3.0,36.0,261.0,0.6746876231458293,0.3253123768541707,0.6
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,生活品質型,6,頂溪站,永和區,25.01308,121.515398,15000,15000,19.9,0,4500,0.41646851126017825,0.5835314887398217,0.5882352941176471,0.18670076726342708,0.2,0.2,False,三重站; 樹林車站,Bus 262 (捷運頂溪站->臺北車站(忠孝)),0.4653831131351945,132.0,54.0,27.0,4.0,16.0,233.0,0.5641978350267277,0.4358021649732723,0.6
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,生活品質型,7,三重站,三重區,25.05571,121.48422,15000,15000,15.0,0,4500,0.4315846888749171,0.5684153111250829,0.5882352941176471,0.06138107416879796,0.2,0.2,True,,MRT 桃園機場捷運線 (三重站->台北車站),0.4136702720652767,82.0,48.0,30.0,5.0,12.0,177.0,0.49723097463728655,0.5027690253627135,0.6
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,生活品質型,8,淡水站,淡水區,25.167745,121.445805,10000,10000,39.4,0,9500,0.454742749715246,0.545257250284754,0.0,0.6854219948849104,0.2,0.2,False,泰山站,MRT 淡水信義線 (淡水->台北車站),0.3930818053875408,218.0,31.0,25.0,3.0,11.0,288.0,0.4705694154362269,0.5294305845637731,0.6
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,生活品質型,9,泰山站,泰山區,25.05321,121.43943,10000,10000,20.7,0,9500,0.49941897833226656,0.5005810216677334,0.0,0.20716112531969308,0.2,0.2,True,,MRT 桃園機場捷運線 (泰山站->台北車站),0.2124755489140318,60.0,18.0,26.0,3.0,12.0,119.0,0.23668874455278682,0.7633112554472132,0.6
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,生活品質型,10,汐止車站,汐止區,25.0679,121.66113,14000,14000,22.0,0,5500,0.5035098989794928,0.49649010102050717,0.47058823529411764,0.24040920716112532,0.2,0.2,False,樹林車站; 泰山站,TRA 基隆-屏東 (汐止->臺北),0.336900483882445,67.0,41.0,22.0,5.0,12.0,147.0,0.3978159825192595,0.6021840174807405,0.6
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,生活品質型,11,新莊站,新莊區,25.03608,121.45218,15700,15700,31.7,1,3800,0.6187100420098106,0.3812899579901894,0.6705882352941176,0.4884910485933504,0.2,0.2,False,三重站; 樹林車站; 頂溪站; 泰山站; 汐止車站; 鶯歌車站; 土城站; 大坪林站; 景安站,MRT 中和新蘆線 (新莊->民權西路) | MRT 淡水信義線 (民權西路->台北車站),0.3039735090174498,63.0,27.0,30.0,3.0,20.0,143.0,0.3551763579461384,0.6448236420538616,0.6
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,生活品質型,12,土城站,土城區,24.97313,121.44432,14500,14500,23.5,0,5000,0.6451071134718857,0.35489288652811435,0.5294117647058824,0.27877237851662406,0.2,0.2,False,樹林車站; 泰山站; 汐止車站; 鶯歌車站,MRT 板南線 (土城->台北車站),0.1796775896012713,37.0,17.0,21.0,3.0,15.0,93.0,0.19421619195435935,0.8057838080456406,0.6
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,生活品質型,13,蘆洲站,蘆洲區,25.09152,121.46471,18500,18500,27.8,1,1000,0.6632788286468654,0.3367211713531346,1.0,0.38874680306905374,0.2,0.2,False,板橋站; 三重站; 樹林車站; 頂溪站; 泰山站; 汐止車站; 鶯歌車站; 土城站; 大坪林站,MRT 中和新蘆線 (蘆洲->民權西路) | MRT 淡水信義線 (民權西路->台北車站),0.3057299350870118,104.0,36.0,33.0,2.0,5.0,180.0,0.35745088661157576,0.6425491133884242,0.6
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,生活品質型,14,鶯歌車站,鶯歌區,24.95455,121.35517,14500,14500,22.8,0,5000,0.6769124257686361,0.3230875742313639,0.5294117647058824,0.2608695652173913,0.2,0.2,False,樹林車站; 泰山站; 汐止車站,TRA 彰化-花蓮 (鶯歌->臺北),0.1341350601295097,22.0,14.0,14.0,5.0,8.0,63.0,0.13523973369336442,0.8647602663066356,0.6
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,生活品質型,15,林口站,林口區,25.0658,121.36134,18000,18000,33.3,0,1500,0.7886358305024184,0.21136416949758163,0.9411764705882353,0.5294117647058822,0.2,0.2,False,板橋站; 三重站; 樹林車站; 頂溪站; 泰山站; 汐止車站; 鶯歌車站; 土城站; 大坪林站; 景安站; 新莊站,MRT 桃園機場捷運線 (林口站->台北車站),0.1654586604679111,93.0,24.0,19.0,1.0,5.0,142.0,0.17580302759400862,0.8241969724059914,0.6
taipei_main_zhongzheng,台北車站,中正,25.04631,121.517415,生活品質型,16,五股區公所,五股區,25.082744,121.4383484,16000,16000,36.2,1,3500,0.8618925831202047,0.13810741687979533,0.7058823529411765,0.6035805626598466,0.2,0.2,False,板橋站; 三重站; 樹林車站; 頂溪站; 泰山站; 汐止車站; 鶯歌車站; 土城站; 大坪林站; 景安站; 新莊站,Bus 963 (五股區公所(五股公有市場)->捷運新埔站) | MRT 板南線 (新埔->台北車站),0.0297008547008547,47.0,16.0,13.0,0.0,1.0,77.0,0.0,1.0,0.6
nangang_nangang,南港站,南港,25.052035,121.60697,省租型,1,泰山站,泰山區,25.05321,121.43943,10000,10000,36.6,1,9500,0.3,0.7,0.0,1.0,0.7,0.3,True,,MRT 桃園機場捷運線 (泰山站->台北車站) | TRA 樹林-基隆 (臺北->南港),,,,,,,,,,
nangang_nangang,南港站,南港,25.052035,121.60697,省租型,2,汐止車站,汐止區,25.0679,121.66113,14000,14000,9.1,0,5500,0.7,0.30000000000000004,1.0,0.0,0.7,0.3,True,,TRA 基隆-北湖 (汐止->南港),,,,,,,,,,
nangang_nangang,南港站,南港,25.052035,121.60697,省租型,3,樹林車站,樹林區,24.99123,121.42442,13000,13000,32.9,0,6500,0.7846363636363636,0.21536363636363642,0.75,0.8654545454545454,0.7,0.3,True,,TRA 北湖-瑞芳 (樹林->南港),,,,,,,,,,
nangang_nangang,南港站,南港,25.052035,121.60697,平衡型,1,汐止車站,汐止區,25.0679,121.66113,14000,14000,9.1,0,5500,0.5,0.5,1.0,0.0,0.5,0.5,True,,TRA 基隆-北湖 (汐止->南港),,,,,,,,,,
nangang_nangang,南港站,南港,25.052035,121.60697,平衡型,2,泰山站,泰山區,25.05321,121.43943,10000,10000,36.6,1,9500,0.5,0.5,0.0,1.0,0.5,0.5,True,,MRT 桃園機場捷運線 (泰山站->台北車站) | TRA 樹林-基隆 (臺北->南港),,,,,,,,,,
nangang_nangang,南港站,南港,25.052035,121.60697,平衡型,3,樹林車站,樹林區,24.99123,121.42442,13000,13000,32.9,0,6500,0.8077272727272726,0.19227272727272737,0.75,0.8654545454545454,0.5,0.5,True,,TRA 北湖-瑞芳 (樹林->南港),,,,,,,,,,
nangang_nangang,南港站,南港,25.052035,121.60697,通勤型,1,汐止車站,汐止區,25.0679,121.66113,14000,14000,9.1,0,5500,0.3,0.7,1.0,0.0,0.3,0.7,True,,TRA 基隆-北湖 (汐止->南港),,,,,,,,,,
nangang_nangang,南港站,南港,25.052035,121.60697,通勤型,2,泰山站,泰山區,25.05321,121.43943,10000,10000,36.6,1,9500,0.7,0.30000000000000004,0.0,1.0,0.3,0.7,True,,MRT 桃園機場捷運線 (泰山站->台北車站) | TRA 樹林-基隆 (臺北->南港),,,,,,,,,,
nangang_nangang,南港站,南港,25.052035,121.60697,通勤型,3,樹林車站,樹林區,24.99123,121.42442,13000,13000,32.9,0,6500,0.8308181818181817,0.16918181818181832,0.75,0.8654545454545454,0.3,0.7,True,,TRA 北湖-瑞芳 (樹林->南港),,,,,,,,,,
nangang_nangang,南港站,南港,25.052035,121.60697,生活品質型,1,板橋站,板橋區,25.014098,121.462671,16000,16000,23.1,0,3500,0.19108734402852054,0.8089126559714794,0.7058823529411765,0.24955436720142604,0.2,0.2,False,汐止車站,HSR 左營-南港 (板橋->南港),0.8019162575013639,193.0,57.0,59.0,10.0,19.0,338.0,1.0,0.0,0.6
nangang_nangang,南港站,南港,25.052035,121.60697,生活品質型,2,樹林車站,樹林區,24.99123,121.42442,13000,13000,32.9,0,6500,0.29154415814749635,0.7084558418525037,0.35294117647058826,0.4242424242424242,0.2,0.2,True,,TRA 北湖-瑞芳 (樹林->南港),0.6267424907295398,198.0,42.0,23.0,9.0,33.0,305.0,0.7731542699918436,0.22684573000815644,0.6
nangang_nangang,南港站,南港,25.052035,121.60697,生活品質型,3,大坪林站,新店區,24.98272,121.54134,15500,15500,46.1,1,4000,0.32719077885485254,0.6728092211451475,0.6470588235294118,0.6595365418894831,0.2,0.2,False,汐止車站; 樹林車站; 頂溪站; 泰山站; 三重站; 景安站; 鶯歌車站; 土城站,MRT 松山新店線 (大坪林->西門) | MRT 板南線 (西門->南港),0.7171376811594202,256.0,49.0,34.0,4.0,48.0,391.0,0.8902138237148775,0.10978617628512255,0.6
nangang_nangang,南港站,南港,25.052035,121.60697,生活品質型,4,三峽北大特區,三峽區,24.94489,121.37368,10000,10000,65.2,1,9500,0.3944378982821689,0.6055621017178311,0.0,1.0,0.2,0.2,False,泰山站; 淡水站,Bus F611 (大學風呂(學勤路)->山佳) | TRA 彰化-基隆 (山佳->南港),0.5516696909319481,157.0,39.0,52.0,6.0,11.0,265.0,0.6759368361963852,0.3240631638036148,0.6
nangang_nangang,南港站,南港,25.052035,121.60697,生活品質型,5,景安站,中和區,24.99392,121.505114,15000,15000,37.9,1,4500,0.41550828172747567,0.5844917182725243,0.5882352941176471,0.5133689839572192,0.2,0.2,False,汐止車站; 樹林車站; 頂溪站; 泰山站; 三重站,MRT 中和新蘆線 (景安->忠孝新生) | MRT 板南線 (忠孝新生->南港),0.5507050293729294,137.0,62.0,23.0,3.0,36.0,261.0,0.6746876231458293,0.3253123768541707,0.6
nangang_nangang,南港站,南港,25.052035,121.60697,生活品質型,6,汐止車站,汐止區,25.0679,121.66113,14000,14000,9.1,0,5500,0.4554280575472678,0.5445719424527322,0.47058823529411764,0.0,0.2,0.2,True,,TRA 基隆-北湖 (汐止->南港),0.336900483882445,67.0,41.0,22.0,5.0,12.0,147.0,0.3978159825192595,0.6021840174807405,0.6
nangang_nangang,南港站,南港,25.052035,121.60697,生活品質型,7,頂溪站,永和區,25.01308,121.515398,15000,15000,36.2,1,4500,0.4757415485383306,0.5242584514616694,0.5882352941176471,0.483065953654189,0.2,0.2,False,汐止車站; 樹林車站,MRT 中和新蘆線 (頂溪->忠孝新生) | MRT 板南線 (忠孝新生->南港),0.4653831131351945,132.0,54.0,27.0,4.0,16.0,233.0,0.5641978350267277,0.4358021649732723,0.6
nangang_nangang,南港站,南港,25.052035,121.60697,生活品質型,8,淡水站,淡水區,25.167745,121.445805,10000,10000,59.0,1,9500,0.4955549639289947,0.5044450360710053,0.0,0.8894830659536541,0.2,0.2,False,泰山站,MRT 淡水信義線 (淡水->台北車站) | TRA 彰化-基隆 (臺北->南港),0.3930818053875408,218.0,31.0,25.0,3.0,11.0,288.0,0.4705694154362269,0.5294305845637731,0.6
nangang_nangang,南港站,南港,25.052035,121.60697,生活品質型,9,三重站,三重區,25.05571,121.48422,15000,15000,37.0,1,4500,0.5187737146828687,0.4812262853171313,0.5882352941176471,0.49732620320855614,0.2,0.2,False,汐止車站; 樹林車站; 頂溪站; 泰山站,MRT 桃園機場捷運線 (三重站->台北車站) | TRA 北湖-瑞芳 (臺北->南港),0.4136702720652767,82.0,48.0,30.0,5.0,12.0,177.0,0.49723097463728655,0.5027690253627135,0.6
nangang_nangang,南港站,南港,25.052035,121.60697,生活品質型,10,泰山站,泰山區,25.05321,121.43943,10000,10000,36.6,1,9500,0.5560259689546024,0.44397403104539757,0.0,0.49019607843137253,0.2,0.2,True,,MRT 桃園機場捷運線 (泰山站->台北車站) | TRA 樹林-基隆 (臺北->南港),0.2124755489140318,60.0,18.0,26.0,3.0,12.0,119.0,0.23668874455278682,0.7633112554472132,0.6
nangang_nangang,南港站,南港,25.052035,121.60697,生活品質型,11,新莊站,新莊區,25.03608,121.45218,15700,15700,50.4,1,3800,0.6682489089399819,0.3317510910600181,0.6705882352941176,0.7361853832442067,0.2,0.2,False,汐止車站; 樹林車站; 頂溪站; 泰山站; 三重站; 景安站; 鶯歌車站; 土城站; 大坪林站,MRT 中和新蘆線 (新莊->忠孝新生) | MRT 板南線 (忠孝新生->南港),0.3039735090174498,63.0,27.0,30.0,3.0,20.0,143.0,0.3551763579461384,0.6448236420538616,0.6
nangang_nangang,南港站,南港,25.052035,121.60697,生活品質型,12,土城站,土城區,24.97313,121.44432,14500,14500,42.9,0,5000,0.7098517465029637,0.2901482534970363,0.5294117647058824,0.6024955436720142,0.2,0.2,False,汐止車站; 樹林車站; 泰山站; 鶯歌車站,MRT 板南線 (土城->南港),0.1796775896012713,37.0,17.0,21.0,3.0,15.0,93.0,0.19421619195435935,0.8057838080456406,0.6
nangang_nangang,南港站,南港,25.052035,121.60697,生活品質型,13,蘆洲站,蘆洲區,25.09152,121.46471,18500,18500,46.5,1,1000,0.7188628013663879,0.2811371986336121,1.0,0.6666666666666666,0.2,0.2,False,汐止車站; 板橋站; 樹林車站; 頂溪站; 泰山站; 三重站; 景安站; 鶯歌車站; 土城站; 大坪林站,MRT 中和新蘆線 (蘆洲->忠孝新生) | MRT 板南線 (忠孝新生->南港),0.3057299350870118,104.0,36.0,33.0,2.0,5.0,180.0,0.35745088661157576,0.6425491133884242,0.6
nangang_nangang,南港站,南港,25.052035,121.60697,生活品質型,14,鶯歌車站,鶯歌區,24.95455,121.35517,14500,14500,40.9,0,5000,0.7381074966823771,0.2618925033176229,0.5294117647058824,0.5668449197860962,0.2,0.2,False,汐止車站; 樹林車站; 泰山站,TRA 彰化-基隆 (鶯歌->南港),0.1341350601295097,22.0,14.0,14.0,5.0,8.0,63.0,0.13523973369336442,0.8647602663066356,0.6
nangang_nangang,南港站,南港,25.052035,121.60697,生活品質型,15,林口站,林口區,25.0658,121.36134,18000,18000,51.5,1,1500,0.8339121228375341,0.16608787716246587,0.9411764705882353,0.7557932263814616,0.2,0.2,False,汐止車站; 板橋站; 樹林車站; 頂溪站; 泰山站; 三重站; 景安站; 鶯歌車站; 土城站; 大坪林站; 新莊站,MRT 桃園機場捷運線 (林口站->台北車站) | HSR 左營-南港 (台北->南港),0.1654586604679111,93.0,24.0,19.0,1.0,5.0,142.0,0.17580302759400862,0.8241969724059914,0.6
nangang_nangang,南港站,南港,25.052035,121.60697,生活品質型,16,五股區公所,五股區,25.082744,121.4383484,16000,16000,55.6,1,3500,0.906951871657754,0.09304812834224596,0.7058823529411765,0.8288770053475936,0.2,0.2,False,汐止車站; 板橋站; 樹林車站; 頂溪站; 泰山站; 三重站; 景安站; 鶯歌車站; 土城站; 大坪林站; 新莊站,Bus 963 (五股區公所(五股公有市場)->捷運新埔站) | MRT 板南線 (新埔->南港),0.0297008547008547,47.0,16.0,13.0,0.0,1.0,77.0,0.0,1.0,0.6
