candidate_name,poi_type,name,lat,lon,source
土城站,shopping,蝦皮店到店,24.9763169,121.4444704,https://overpass-api.de/api/interpreter
土城站,food,汪媽媽私廚,24.9775615,121.445054,https://overpass-api.de/api/interpreter
土城站,food,鄉土味滷肉飯,24.9695647,121.4403993,https://overpass-api.de/api/interpreter
土城站,food,喜都婚宴會館,24.9715831,121.4378849,https://overpass-api.de/api/interpreter
土城站,food,萬家鄉早餐店,24.9773923,121.4437981,https://overpass-api.de/api/interpreter
土城站,food,芸之屋,24.9774494,121.4436961,https://overpass-api.de/api/interpreter
土城站,food,央二巷魯肉飯,24.9766902,121.4424945,https://overpass-api.de/api/interpreter
土城站,food,涮乃葉,24.9786559,121.4450242,https://overpass-api.de/api/interpreter
土城站,food,十金鵝傳統鵝肉,24.9766174,121.4421409,https://overpass-api.de/api/interpreter
土城站,shopping,全家便利商店,24.9768198,121.4418371,https://overpass-api.de/api/interpreter
土城站,food,一沐日,24.9769316,121.4421254,https://overpass-api.de/api/interpreter
土城站,food,迷客夏,24.9771146,121.4421362,https://overpass-api.de/api/interpreter
土城站,food,COMEBUY,24.9748838,121.442277,https://overpass-api.de/api/interpreter
土城站,food,炬日式烤肉飯,24.9752023,121.4418747,https://overpass-api.de/api/interpreter
土城站,food,松也日式涮涮鍋,24.9752497,121.4418747,https://overpass-api.de/api/interpreter
土城站,food,錢夫人時尚鍋物,24.9753032,121.4418679,https://overpass-api.de/api/interpreter
土城站,food,三商巧福,24.975392,121.4418492,https://overpass-api.de/api/interpreter
土城站,food,潮味決,24.9754442,121.4418747,https://overpass-api.de/api/interpreter
土城站,shopping,家樂福超市,24.9753762,121.4422086,https://overpass-api.de/api/interpreter
土城站,recreation,World Gym健身俱樂部,24.9753239,121.4422133,https://overpass-api.de/api/interpreter
土城站,food,四海遊龍,24.9756594,121.4418827,https://overpass-api.de/api/interpreter
土城站,food,八鍋聯軍百元湯鍋,24.9756193,121.4418653,https://overpass-api.de/api/interpreter
土城站,shopping,美廉社,24.9755366,121.4439614,https://overpass-api.de/api/interpreter
土城站,food,北城脆皮烤鴨,24.9753287,121.4440325,https://overpass-api.de/api/interpreter
土城站,food,安董牛肉麵,24.9749823,121.4427423,https://overpass-api.de/api/interpreter
土城站,food,鮮喝道,24.9754722,121.4437173,https://overpass-api.de/api/interpreter
土城站,recreation,,24.9737848,121.4444976,https://overpass-api.de/api/interpreter
土城站,recreation,金城公園,24.9737858,121.4439499,https://overpass-api.de/api/interpreter
土城站,food,古都餐廳,24.9713604,121.4378435,https://overpass-api.de/api/interpreter
土城站,recreation,,24.9790824,121.4429788,https://overpass-api.de/api/interpreter
土城站,recreation,網球場,24.9770868,121.438271,https://overpass-api.de/api/interpreter
土城站,recreation,籃球場x2,24.9758317,121.438157,https://overpass-api.de/api/interpreter
土城站,recreation,斬龍山遺址文化公園,24.9779862,121.4493548,https://overpass-api.de/api/interpreter
土城站,recreation,,24.9763124,121.4471929,https://overpass-api.de/api/interpreter
土城站,recreation,大墓公公園,24.9697523,121.44067,https://overpass-api.de/api/interpreter
土城站,recreation,員仁休閒公園,24.9733515,121.4392629,https://overpass-api.de/api/interpreter
土城站,culture,土城藝文館,24.9730175,121.4430004,https://overpass-api.de/api/interpreter
土城站,recreation,,24.9773154,121.4482627,https://overpass-api.de/api/interpreter
土城站,recreation,,24.9721679,121.4420155,https://overpass-api.de/api/interpreter
土城站,recreation,,24.9719082,121.4420404,https://overpass-api.de/api/interpreter
土城站,recreation,,24.9716479,121.4420539,https://overpass-api.de/api/interpreter
土城站,recreation,,24.9719908,121.4426688,https://overpass-api.de/api/interpreter
土城站,recreation,,24.9721569,121.4426589,https://overpass-api.de/api/interpreter
土城站,recreation,,24.9718341,121.442678,https://overpass-api.de/api/interpreter
土城站,recreation,紫藤花廊道,24.9786206,121.4482156,https://overpass-api.de/api/interpreter
土城站,recreation,紫藤花廊道,24.9800236,121.4484508,https://overpass-api.de/api/interpreter
土城站,recreation,員林社區公園,24.9780699,121.4432626,https://overpass-api.de/api/interpreter
土城站,recreation,一棵樹與很多羊咩咩公園,24.976964,121.4438362,https://overpass-api.de/api/interpreter
大坪林站,culture,新店仁愛圖書閱覽室,24.9755713,121.5408297,https://overpass-api.de/api/interpreter
大坪林站,shopping,7-Eleven,24.9780189,121.5429331,https://overpass-api.de/api/interpreter
大坪林站,culture,新北市立圖書館新店分館,24.9825885,121.5408049,https://overpass-api.de/api/interpreter
大坪林站,shopping,7-Eleven,24.9782687,121.5392427,https://overpass-api.de/api/interpreter
大坪林站,food,許家粿仔湯,24.9893548,121.5410279,https://overpass-api.de/api/interpreter
大坪林站,shopping,全聯福利中心,24.977886,121.5431185,https://overpass-api.de/api/interpreter
大坪林站,food,寶斗厝熱炒店,24.9872801,121.5408717,https://overpass-api.de/api/interpreter
大坪林站,food,笑居季節料理,24.9872416,121.5407114,https://overpass-api.de/api/interpreter
大坪林站,food,八廚師小籠湯包,24.9870232,121.5407155,https://overpass-api.de/api/interpreter
大坪林站,food,夢幻雞,24.9864778,121.5410111,https://overpass-api.de/api/interpreter
大坪林站,shopping,7-Eleven,24.9864615,121.5407548,https://overpass-api.de/api/interpreter
大坪林站,food,歐爺熱炒,24.9864193,121.5407477,https://overpass-api.de/api/interpreter
大坪林站,food,眾饕,24.986557,121.5406935,https://overpass-api.de/api/interpreter
大坪林站,food,四海豆漿,24.9844503,121.5412639,https://overpass-api.de/api/interpreter
大坪林站,shopping,全家便利商店,24.9854752,121.5399828,https://overpass-api.de/api/interpreter
大坪林站,shopping,萊爾富,24.9866472,121.5460812,https://overpass-api.de/api/interpreter
大坪林站,food,阿明,24.98971,121.5414033,https://overpass-api.de/api/interpreter
大坪林站,food,富粥城,24.9866568,121.5461548,https://overpass-api.de/api/interpreter
大坪林站,food,至仁堂健康素食餐廳,24.98671,121.5465429,https://overpass-api.de/api/interpreter
大坪林站,food,試院精緻自助餐,24.9871331,121.5475439,https://overpass-api.de/api/interpreter
大坪林站,food,永春燒臘快餐,24.9871184,121.5474464,https://overpass-api.de/api/interpreter
大坪林站,shopping,全家便利商店,24.9871012,121.5473357,https://overpass-api.de/api/interpreter
大坪林站,food,世心早餐吧,24.9869349,121.5463415,https://overpass-api.de/api/interpreter
大坪林站,shopping,7-Eleven,24.9829928,121.5366199,https://overpass-api.de/api/interpreter
大坪林站,shopping,全家便利商店,24.9827251,121.5364998,https://overpass-api.de/api/interpreter
大坪林站,food,客美多咖啡,24.9827183,121.5373065,https://overpass-api.de/api/interpreter
大坪林站,food,大禾拉麵,24.9827842,121.5368883,https://overpass-api.de/api/interpreter
大坪林站,food,小蒙牛,24.9831326,121.5369253,https://overpass-api.de/api/interpreter
大坪林站,food,原燒,24.983194,121.5370609,https://overpass-api.de/api/interpreter
大坪林站,food,西堤牛排,24.9833393,121.537104,https://overpass-api.de/api/interpreter
大坪林站,food,暹邏皇朝,24.9834119,121.5365032,https://overpass-api.de/api/interpreter
大坪林站,food,百八漁場,24.9830085,121.5355234,https://overpass-api.de/api/interpreter
大坪林站,food,水上鮮,24.9830011,121.5353728,https://overpass-api.de/api/interpreter
大坪林站,food,鍋爸涮涮鍋,24.982643,121.5345101,https://overpass-api.de/api/interpreter
大坪林站,food,台東東河包子,24.9829454,121.5341976,https://overpass-api.de/api/interpreter
大坪林站,food,50嵐,24.9826793,121.5353151,https://overpass-api.de/api/interpreter
大坪林站,food,正群川味牛肉麵,24.9826894,121.5354101,https://overpass-api.de/api/interpreter
大坪林站,food,原師父小籠湯包,24.9826677,121.5355529,https://overpass-api.de/api/interpreter
大坪林站,shopping,全家便利商店,24.9896991,121.5423541,https://overpass-api.de/api/interpreter
大坪林站,shopping,7-Eleven,24.9801385,121.5365061,https://overpass-api.de/api/interpreter
大坪林站,shopping,全家便利商店,24.9810024,121.5375257,https://overpass-api.de/api/interpreter
大坪林站,shopping,全聯福利中心,24.9809603,121.5378016,https://overpass-api.de/api/interpreter
大坪林站,food,DRINK EAT COFFEE,24.9810201,121.5373505,https://overpass-api.de/api/interpreter
大坪林站,food,大豐牛肉麵,24.9796517,121.5395259,https://overpass-api.de/api/interpreter
大坪林站,food,茶湯會,24.9827957,121.5416729,https://overpass-api.de/api/interpreter
大坪林站,food,可口豬腳大王,24.9826616,121.5412255,https://overpass-api.de/api/interpreter
大坪林站,food,星巴克,24.9777108,121.5455469,https://overpass-api.de/api/interpreter
大坪林站,shopping,家樂福超市,24.9779956,121.5393588,https://overpass-api.de/api/interpreter
大坪林站,food,金海拉麵,24.9830953,121.5411187,https://overpass-api.de/api/interpreter
大坪林站,food,一条通,24.9831635,121.5411175,https://overpass-api.de/api/interpreter
大坪林站,food,饗醬燒烤,24.98324,121.5411147,https://overpass-api.de/api/interpreter
大坪林站,food,茶裡不然 SPICE UP,24.9837064,121.5410417,https://overpass-api.de/api/interpreter
大坪林站,food,炎山咖哩,24.9841085,121.5409331,https://overpass-api.de/api/interpreter
大坪林站,food,FUN鍋子,24.984344,121.5412683,https://overpass-api.de/api/interpreter
大坪林站,food,甜椒,24.9833246,121.541118,https://overpass-api.de/api/interpreter
大坪林站,food,泰味廚房,24.9833765,121.5411116,https://overpass-api.de/api/interpreter
大坪林站,food,錢都日式刷刷鍋,24.9830529,121.540724,https://overpass-api.de/api/interpreter
大坪林站,shopping,全家便利商店,24.9830904,121.5382249,https://overpass-api.de/api/interpreter
大坪林站,food,十里安手麵,24.9830879,121.5384123,https://overpass-api.de/api/interpreter
大坪林站,food,必勝客,24.9830888,121.5384747,https://overpass-api.de/api/interpreter
大坪林站,food,永和豆漿,24.9830906,121.5385539,https://overpass-api.de/api/interpreter
大坪林站,food,,24.9827765,121.5385732,https://overpass-api.de/api/interpreter
大坪林站,shopping,全家便利商店,24.9827393,121.5403001,https://overpass-api.de/api/interpreter
大坪林站,food,韓蔬‧大發,24.9807842,121.5419987,https://overpass-api.de/api/interpreter
大坪林站,shopping,全家便利商店,24.981708,121.5417318,https://overpass-api.de/api/interpreter
大坪林站,food,WooTea五桐號,24.9827322,121.5415442,https://overpass-api.de/api/interpreter
大坪林站,food,拾汣茶屋,24.9825896,121.5415637,https://overpass-api.de/api/interpreter
大坪林站,food,小蔬杭上海風蔬食飲茶,24.9822604,121.5407722,https://overpass-api.de/api/interpreter
大坪林站,food,COMEBUY,24.9803258,121.5413587,https://overpass-api.de/api/interpreter
大坪林站,shopping,7-Eleven,24.9803817,121.5411595,https://overpass-api.de/api/interpreter
大坪林站,food,水巷茶弄,24.9806431,121.5420367,https://overpass-api.de/api/interpreter
大坪林站,food,50嵐,24.9804158,121.5421014,https://overpass-api.de/api/interpreter
大坪林站,food,天仁茗茶,24.9817785,121.541371,https://overpass-api.de/api/interpreter
大坪林站,shopping,OK超商,24.9811618,121.5407006,https://overpass-api.de/api/interpreter
大坪林站,food,coffee blablabla,24.9830511,121.5410461,https://overpass-api.de/api/interpreter
大坪林站,shopping,全家便利商店,24.9827661,121.5420316,https://overpass-api.de/api/interpreter
大坪林站,shopping,7-Eleven,24.9830549,121.5420915,https://overpass-api.de/api/interpreter
大坪林站,food,,24.9825967,121.5339017,https://overpass-api.de/api/interpreter
大坪林站,shopping,7-Eleven,24.9868053,121.541893,https://overpass-api.de/api/interpreter
大坪林站,food,家和日本料理,24.980464,121.5416868,https://overpass-api.de/api/interpreter
大坪林站,recreation,小一號運動體能,24.9823313,121.5419127,https://overpass-api.de/api/interpreter
大坪林站,food,1010湘,24.983482,121.5370096,https://overpass-api.de/api/interpreter
大坪林站,food,白帝城精緻涮鍋,24.9845218,121.5423599,https://overpass-api.de/api/interpreter
大坪林站,food,FOX Coffee,24.9840097,121.5417809,https://overpass-api.de/api/interpreter
大坪林站,food,mint義大利麵店,24.9898231,121.5423704,https://overpass-api.de/api/interpreter
大坪林站,food,168鐵板燒,24.9898558,121.5411895,https://overpass-api.de/api/interpreter
大坪林站,food,穀香雞肉飯,24.9894656,121.5414122,https://overpass-api.de/api/interpreter
大坪林站,food,三三活力早餐,24.9827762,121.5428898,https://overpass-api.de/api/interpreter
大坪林站,food,炸老大,24.9801752,121.5421426,https://overpass-api.de/api/interpreter
大坪林站,shopping,7-Eleven,24.9763953,121.5427371,https://overpass-api.de/api/interpreter
大坪林站,food,吉祥素食自助餐,24.9888686,121.5409893,https://overpass-api.de/api/interpreter
大坪林站,food,景美鐵板燒,24.9897289,121.5410579,https://overpass-api.de/api/interpreter
大坪林站,food,鹿港滷肉飯,24.989071,121.5409936,https://overpass-api.de/api/interpreter
大坪林站,food,甘那青水產,24.9889317,121.5409881,https://overpass-api.de/api/interpreter
大坪林站,food,番薯の店生猛活海鮮,24.9887356,121.5409977,https://overpass-api.de/api/interpreter
大坪林站,shopping,7-Eleven,24.9842813,121.5401014,https://overpass-api.de/api/interpreter
大坪林站,food,上川館,24.9820369,121.5382673,https://overpass-api.de/api/interpreter
大坪林站,food,有名堂,24.9831355,121.5403822,https://overpass-api.de/api/interpreter
大坪林站,food,頤品大飯店新店北新館,24.9840254,121.5399101,https://overpass-api.de/api/interpreter
大坪林站,food,豪鼎飯店 北新旗艦館,24.9842248,121.5399449,https://overpass-api.de/api/interpreter
大坪林站,shopping,全家便利商店,24.9775253,121.5386638,https://overpass-api.de/api/interpreter
大坪林站,food,白甘蔗養生涮涮屋,24.9827775,121.5427606,https://overpass-api.de/api/interpreter
大坪林站,food,金瑪莉,24.9868991,121.547603,https://overpass-api.de/api/interpreter
大坪林站,food,鄉村漢堡,24.9856003,121.5463896,https://overpass-api.de/api/interpreter
大坪林站,shopping,7-Eleven,24.9831351,121.5338738,https://overpass-api.de/api/interpreter
大坪林站,food,圍樂鮮境精緻涮涮鍋,24.9827679,121.5422078,https://overpass-api.de/api/interpreter
大坪林站,food,麵工坊義大利麵,24.9759093,121.5430699,https://overpass-api.de/api/interpreter
大坪林站,food,妙觀音,24.983745,121.5410429,https://overpass-api.de/api/interpreter
大坪林站,food,吃!早午餐,24.9895335,121.5420747,https://overpass-api.de/api/interpreter
大坪林站,food,上園肉羹,24.9898242,121.5416383,https://overpass-api.de/api/interpreter
大坪林站,food,Manny Pasta 義大利麵,24.9896039,121.5419275,https://overpass-api.de/api/interpreter
大坪林站,food,口昍品麻辣臭豆腐,24.9898232,121.5415366,https://overpass-api.de/api/interpreter
大坪林站,food,吃得飽牛肉麵店,24.9897133,121.5414876,https://overpass-api.de/api/interpreter
大坪林站,food,泰讚了,24.9897031,121.5416707,https://overpass-api.de/api/interpreter
大坪林站,food,炎帝炒飯鐵板燒,24.9898124,121.5414136,https://overpass-api.de/api/interpreter
大坪林站,food,路邊攤日式小吃,24.9893382,121.542194,https://overpass-api.de/api/interpreter
大坪林站,shopping,全家便利商店,24.9817703,121.5435423,https://overpass-api.de/api/interpreter
大坪林站,food,咕咕G廚房,24.9816977,121.5435695,https://overpass-api.de/api/interpreter
大坪林站,food,星巴克,24.9825481,121.5407565,https://overpass-api.de/api/interpreter
大坪林站,food,五高滷味,24.9897288,121.5412758,https://overpass-api.de/api/interpreter
大坪林站,food,小六越南美食,24.9893952,121.5414424,https://overpass-api.de/api/interpreter
大坪林站,food,素煮意越式素食,24.9894228,121.5415425,https://overpass-api.de/api/interpreter
大坪林站,food,獨特牛排館,24.9896432,121.5413035,https://overpass-api.de/api/interpreter
大坪林站,food,蛋包飯達人,24.9898286,121.5413647,https://overpass-api.de/api/interpreter
大坪林站,food,秀夫丼飯,24.9894663,121.5415316,https://overpass-api.de/api/interpreter
大坪林站,food,北投紅茶,24.9896418,121.5414219,https://overpass-api.de/api/interpreter
大坪林站,food,高家雙管四神湯,24.9895894,121.5414547,https://overpass-api.de/api/interpreter
大坪林站,food,清六食堂,24.979547,121.5444762,https://overpass-api.de/api/interpreter
大坪林站,food,小樂天餃子館,24.9795127,121.544378,https://overpass-api.de/api/interpreter
大坪林站,food,山頂咖啡,24.980577,121.544694,https://overpass-api.de/api/interpreter
大坪林站,shopping,7-Eleven,24.9809075,121.5443577,https://overpass-api.de/api/interpreter
大坪林站,food,禾廬雅廚館,24.9809646,121.5445804,https://overpass-api.de/api/interpreter
大坪林站,food,集客人間茶館,24.9830637,121.5405227,https://overpass-api.de/api/interpreter
大坪林站,food,舊識西餐廳,24.9831343,121.5406299,https://overpass-api.de/api/interpreter
大坪林站,food,韓成之家,24.9812002,121.5442452,https://overpass-api.de/api/interpreter
大坪林站,food,黑人牛肉麵店,24.9810883,121.5442774,https://overpass-api.de/api/interpreter
大坪林站,food,日本九州拉麵,24.9805973,121.5440655,https://overpass-api.de/api/interpreter
大坪林站,food,清心福全,24.980337,121.5421171,https://overpass-api.de/api/interpreter
大坪林站,food,巧主廚の咖哩,24.9790012,121.5427196,https://overpass-api.de/api/interpreter
大坪林站,food,元享,24.9791085,121.5426133,https://overpass-api.de/api/interpreter
大坪林站,shopping,全家便利商店,24.9795606,121.5430824,https://overpass-api.de/api/interpreter
大坪林站,food,阿舍麵館,24.9791539,121.5426512,https://overpass-api.de/api/interpreter
大坪林站,food,找餐吃什麼,24.9796616,121.5432007,https://overpass-api.de/api/interpreter
大坪林站,food,Casa義式香草廚房,24.9794594,121.5441843,https://overpass-api.de/api/interpreter
大坪林站,food,大埔鐵板燒,24.9830592,121.5430584,https://overpass-api.de/api/interpreter
大坪林站,food,瑞義意麵,24.9826,121.54372,https://overpass-api.de/api/interpreter
大坪林站,recreation,Formosa Fitness,24.9827557,121.5370196,https://overpass-api.de/api/interpreter
大坪林站,food,明德素食園,24.9826349,121.5347944,https://overpass-api.de/api/interpreter
大坪林站,food,彭園會館,24.9854306,121.5402045,https://overpass-api.de/api/interpreter
大坪林站,food,關山便當,24.9774069,121.5385197,https://overpass-api.de/api/interpreter
大坪林站,food,京御鐵板燒,24.9830411,121.542471,https://overpass-api.de/api/interpreter
大坪林站,food,台南溫體牛,24.9841269,121.5431226,https://overpass-api.de/api/interpreter
大坪林站,food,周胖子餃子館,24.9830544,121.5423572,https://overpass-api.de/api/interpreter
大坪林站,food,大眾黑白切,24.986573,121.5414164,https://overpass-api.de/api/interpreter
大坪林站,food,小頭目熱炒鵝肉燒烤海鮮,24.9827389,121.5382078,https://overpass-api.de/api/interpreter
大坪林站,food,星巴克,24.9831063,121.5377994,https://overpass-api.de/api/interpreter
大坪林站,food,永和豆漿,24.9798141,121.5382955,https://overpass-api.de/api/interpreter
大坪林站,food,永哥港式點心坊,24.9825165,121.542091,https://overpass-api.de/api/interpreter
大坪林站,food,海鮮鍋物,24.9830759,121.5385954,https://overpass-api.de/api/interpreter
大坪林站,shopping,萊爾富,24.9853045,121.5424892,https://overpass-api.de/api/interpreter
大坪林站,food,阿輝牛肉城,24.9831698,121.5429886,https://overpass-api.de/api/interpreter
大坪林站,shopping,雜貨店,24.9856812,121.5418903,https://overpass-api.de/api/interpreter
大坪林站,food,香祥海鮮店,24.9850716,121.5420364,https://overpass-api.de/api/interpreter
大坪林站,food,九湯屋,24.9799803,121.540576,https://overpass-api.de/api/interpreter
大坪林站,food,豆花朴,24.9774704,121.5403414,https://overpass-api.de/api/interpreter
大坪林站,food,瓦城,24.9832865,121.5377109,https://overpass-api.de/api/interpreter
大坪林站,food,台南擔仔麵,24.9782336,121.5392066,https://overpass-api.de/api/interpreter
大坪林站,food,米尼美式餐廳,24.9826745,121.5380038,https://overpass-api.de/api/interpreter
大坪林站,food,路易莎咖啡,24.9833651,121.5376626,https://overpass-api.de/api/interpreter
大坪林站,food,50嵐,24.9826679,121.5356509,https://overpass-api.de/api/interpreter
大坪林站,food,悅喀西餐,24.982987,121.534633,https://overpass-api.de/api/interpreter
大坪林站,shopping,聖德科斯,24.982767,121.5396694,https://overpass-api.de/api/interpreter
大坪林站,food,方圓涮涮屋,24.9827841,121.5369391,https://overpass-api.de/api/interpreter
大坪林站,food,如意甜品,24.9892207,121.5416323,https://overpass-api.de/api/interpreter
大坪林站,food,蚵仔之家,24.9892652,121.5416063,https://overpass-api.de/api/interpreter
大坪林站,shopping,美廉社,24.980954,121.5409827,https://overpass-api.de/api/interpreter
大坪林站,food,麻辣天后炒香鍋,24.9895126,121.5414924,https://overpass-api.de/api/interpreter
大坪林站,food,隆鼎御品豬腳,24.9791864,121.5424953,https://overpass-api.de/api/interpreter
大坪林站,food,高記燒臘廚房,24.9815443,121.5378111,https://overpass-api.de/api/interpreter
大坪林站,shopping,全家便利商店,24.9775672,121.5401898,https://overpass-api.de/api/interpreter
大坪林站,food,哈湯鍋,24.9805662,121.5420627,https://overpass-api.de/api/interpreter
大坪林站,food,財記圓環肉羹,24.9804902,121.5420802,https://overpass-api.de/api/interpreter
大坪林站,food,小放牛,24.9801054,121.542157,https://overpass-api.de/api/interpreter
大坪林站,food,老王炸烤,24.9806181,121.542042,https://overpass-api.de/api/interpreter
大坪林站,food,麵家Sanka,24.9804686,121.5420881,https://overpass-api.de/api/interpreter
大坪林站,shopping,全家便利商店,24.9807474,121.5474259,https://overpass-api.de/api/interpreter
大坪林站,shopping,美廉社,24.9820863,121.5464086,https://overpass-api.de/api/interpreter
大坪林站,food,復興精緻早午餐,24.9869176,121.5389145,https://overpass-api.de/api/interpreter
大坪林站,food,堤亞漢堡,24.9830658,121.5387699,https://overpass-api.de/api/interpreter
大坪林站,food,草地水缸,24.9897949,121.5410167,https://overpass-api.de/api/interpreter
大坪林站,food,釋迦田川味牛肉麵,24.9869264,121.5476935,https://overpass-api.de/api/interpreter
大坪林站,food,頂峰鐵板燒,24.9860145,121.5461793,https://overpass-api.de/api/interpreter
大坪林站,food,呷尚飽,24.9869041,121.5475525,https://overpass-api.de/api/interpreter
大坪林站,food,隨意滷味,24.9868038,121.5417277,https://overpass-api.de/api/interpreter
大坪林站,food,寶慶海鮮熱炒,24.986822,121.5413388,https://overpass-api.de/api/interpreter
大坪林站,food,帝王食補 中興店,24.9868038,121.5418404,https://overpass-api.de/api/interpreter
大坪林站,food,鄭記台南碗粿,24.9859107,121.5418686,https://overpass-api.de/api/interpreter
大坪林站,food,哈克早餐店,24.9851348,121.5409967,https://overpass-api.de/api/interpreter
大坪林站,food,原粹蔬食作,24.9845889,121.5415388,https://overpass-api.de/api/interpreter
大坪林站,food,轉角早午餐,24.9842945,121.5415921,https://overpass-api.de/api/interpreter
大坪林站,food,鮮堡漢堡,24.9842227,121.5412875,https://overpass-api.de/api/interpreter
大坪林站,food,牛霸天牛肉麵食堂,24.9869589,121.5464882,https://overpass-api.de/api/interpreter
大坪林站,food,好燒,24.9847525,121.5406591,https://overpass-api.de/api/interpreter
大坪林站,food,嘉義火雞肉飯鹹米糕,24.9796696,121.5444152,https://overpass-api.de/api/interpreter
大坪林站,food,士林米粉湯,24.979649,121.5444199,https://overpass-api.de/api/interpreter
大坪林站,food,花雕雞,24.9795933,121.5444356,https://overpass-api.de/api/interpreter
大坪林站,food,首都烘培餐廳,24.9809488,121.5415254,https://overpass-api.de/api/interpreter
大坪林站,food,重慶酸辣粉,24.9868521,121.5472293,https://overpass-api.de/api/interpreter
大坪林站,food,源士林粥品,24.9830549,121.5409326,https://overpass-api.de/api/interpreter
大坪林站,food,路易莎,24.9802995,121.5417988,https://overpass-api.de/api/interpreter
大坪林站,food,阿飛的蝴蝶,24.9892161,121.5392429,https://overpass-api.de/api/interpreter
大坪林站,food,利庵咖哩,24.9895614,121.5419911,https://overpass-api.de/api/interpreter
大坪林站,food,阿郎鹹酥雞,24.9765486,121.5425752,https://overpass-api.de/api/interpreter
大坪林站,food,溫洲大餛飩,24.976623,121.5424792,https://overpass-api.de/api/interpreter
大坪林站,food,大苑子,24.9831115,121.5335996,https://overpass-api.de/api/interpreter
大坪林站,food,路易莎咖啡,24.9831867,121.5338667,https://overpass-api.de/api/interpreter
大坪林站,food,旺達熱炒,24.9767378,121.5423465,https://overpass-api.de/api/interpreter
大坪林站,food,幸福咖哩屋,24.9765762,121.5425439,https://overpass-api.de/api/interpreter
大坪林站,food,喜來香牛肉麵,24.9771499,121.5430162,https://overpass-api.de/api/interpreter
大坪林站,food,Two Shots,24.9770632,121.5430217,https://overpass-api.de/api/interpreter
大坪林站,food,美而美早餐店,24.9766827,121.5424141,https://overpass-api.de/api/interpreter
大坪林站,food,東陽鵝肉,24.9779244,121.5399225,https://overpass-api.de/api/interpreter
大坪林站,food,皇室吉利堡,24.977154,121.5418358,https://overpass-api.de/api/interpreter
大坪林站,food,池上原味香便當,24.9778551,121.5425149,https://overpass-api.de/api/interpreter
大坪林站,food,義汁小豬 Steak Pasta,24.9830484,121.5427105,https://overpass-api.de/api/interpreter
大坪林站,food,通化街米粉湯魯肉飯,24.9830501,121.5426887,https://overpass-api.de/api/interpreter
大坪林站,food,美而美小吃店,24.9768023,121.5424128,https://overpass-api.de/api/interpreter
大坪林站,food,大棗子養生鍋物,24.9761606,121.5407047,https://overpass-api.de/api/interpreter
大坪林站,food,大埔鐵板燒,24.9762352,121.5407057,https://overpass-api.de/api/interpreter
大坪林站,food,香料咖哩君,24.9769691,121.5422537,https://overpass-api.de/api/interpreter
大坪林站,food,福隆月台便當,24.977418,121.54037,https://overpass-api.de/api/interpreter
大坪林站,food,雪球咖啡,24.975863,121.5430702,https://overpass-api.de/api/interpreter
大坪林站,shopping,蝦皮店到店,24.9765973,121.5425194,https://overpass-api.de/api/interpreter
大坪林站,food,黑角,24.9798939,121.5443393,https://overpass-api.de/api/interpreter
大坪林站,recreation,B Gym 24小時健身俱樂部,24.9806803,121.5420248,https://overpass-api.de/api/interpreter
大坪林站,food,肉骨潘,24.9820149,121.5421367,https://overpass-api.de/api/interpreter
大坪林站,food,茉羚,24.9821729,121.541965,https://overpass-api.de/api/interpreter
大坪林站,food,四爺麻辣食堂,24.983055,121.542305,https://overpass-api.de/api/interpreter
大坪林站,food,小木屋鬆餅,24.9827685,121.5422884,https://overpass-api.de/api/interpreter
大坪林站,food,早餐屋,24.9827706,121.5423418,https://overpass-api.de/api/interpreter
大坪林站,food,鳳城燒臘快餐便當,24.9804601,121.541658,https://overpass-api.de/api/interpreter
大坪林站,food,一鼎魯肉飯,24.9821565,121.5438641,https://overpass-api.de/api/interpreter
大坪林站,food,宣私房小廚,24.9827839,121.5393515,https://overpass-api.de/api/interpreter
大坪林站,shopping,蝦皮店到店,24.9812468,121.5437799,https://overpass-api.de/api/interpreter
大坪林站,shopping,蝦皮店到店,24.9788542,121.5407645,https://overpass-api.de/api/interpreter
大坪林站,recreation,華武跆拳道館,24.9895235,121.5413809,https://overpass-api.de/api/interpreter
大坪林站,food,泰吉城,24.9794193,121.5424113,https://overpass-api.de/api/interpreter
大坪林站,food,隆鼎御品豬腳,24.9792387,121.5424744,https://overpass-api.de/api/interpreter
大坪林站,food,一手私藏世界紅茶,24.9827934,121.541793,https://overpass-api.de/api/interpreter
大坪林站,shopping,蝦皮店到店,24.9859399,121.5407943,https://overpass-api.de/api/interpreter
大坪林站,shopping,蝦皮店到店,24.9870012,121.5453401,https://overpass-api.de/api/interpreter
大坪林站,recreation,小一號運動空間,24.9816418,121.541745,https://overpass-api.de/api/interpreter
大坪林站,shopping,里仁,24.9814817,121.5417879,https://overpass-api.de/api/interpreter
大坪林站,food,帕米義麵屋,24.9806587,121.5420294,https://overpass-api.de/api/interpreter
大坪林站,food,中興早餐店,24.9825772,121.5432201,https://overpass-api.de/api/interpreter
大坪林站,shopping,蝦皮店到店,24.9797432,121.5363387,https://overpass-api.de/api/interpreter
大坪林站,food,福勝亭,24.9823201,121.5412797,https://overpass-api.de/api/interpreter
大坪林站,shopping,蝦皮店到店,24.9820764,121.5375769,https://overpass-api.de/api/interpreter
大坪林站,food,麥味登,24.9803383,121.5413997,https://overpass-api.de/api/interpreter
大坪林站,food,坤記北港焿,24.9802025,121.540753,https://overpass-api.de/api/interpreter
